Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
284,-0.35126274824142456,0.15231502056121826,77.81282806396484,0.12409496359649855,-2.3598466359821186,-86.78542337575713,3.6798124,6.032582,-0.93085176,9.35149,-9.654553,-5.9577045,7.9421434,-5.0449815,-6.8255143,7.0869875,-13.398986,6.7744994,-0.62707347,-0.0922127,3.5912488,-53.089375,21.825861,-51.70764,-11.082133,43.931564,11.857713,-13.367114,-51.35528,-25.839317,48.345432,5.671515,-50.15512,-0.64974767,11.007913
285,-0.34751126170158386,0.15135210752487183,77.81621551513672,0.12367929667236148,-2.3522791763083597,-86.79963805956038,3.6734421,6.0346036,-0.9222583,9.349985,-9.651181,-5.9593205,7.9289675,-5.041363,-6.798622,7.086705,-13.390733,6.776398,-0.5870643,-0.10314235,3.5699477,-52.96925,21.692904,-51.704277,-11.002492,44.335938,11.824255,-13.122307,-51.36558,-25.818062,48.500656,5.7788773,-50.20268,-0.49901798,10.443018
286,-0.3456747531890869,0.15138745307922363,77.81935119628906,0.12338656189791865,-2.342929620124856,-86.82381924380378,3.6676753,6.0373864,-0.90847987,9.349126,-9.648125,-5.959937,7.9121146,-5.0358424,-6.754566,7.086293,-13.3780365,6.77697,-0.5391393,-0.11105859,3.5443275,-52.85156,21.56377,-51.632782,-10.944829,44.772854,11.750446,-12.915874,-51.36174,-25.791653,48.627995,5.886335,-50.200714,-0.35602558,9.978821
287,-0.34488314390182495,0.15304630994796753,77.81902313232422,0.1216803127207562,-2.3349983762715647,-86.84845050059029,3.664886,6.042139,-0.8939643,9.345958,-9.643874,-5.962665,7.8963428,-5.028966,-6.7104754,7.086146,-13.365255,6.774133,-0.4917538,-0.11736276,3.5192907,-52.73922,21.43917,-51.53035,-10.898125,45.166336,11.673167,-12.75066,-51.356243,-25.760828,48.74465,5.9943886,-50.193512,-0.21998729,9.577312
288,-0.34547579288482666,0.15654116868972778,77.81845092773438,0.11804782616191434,-2.33129976101444,-86.8642107465316,3.6634092,6.0498796,-0.8835007,9.345621,-9.641577,-5.970476,7.886555,-5.0205317,-6.6837287,7.086198,-13.356921,6.765712,-0.45322055,-0.124726504,3.4983535,-52.62848,21.319689,-51.435898,-10.851473,45.44488,11.628948,-12.630037,-51.362324,-25.729166,48.869576,6.104641,-50.222847,-0.09013077,9.200997
289,-0.34616151452064514,0.15895257890224457,77.8182601928711,0.11163794021861283,-2.3340064995151284,-86.86494197000461,3.6684642,6.0631576,-0.8794563,9.338851,-9.63629,-5.9885874,7.8858767,-5.009135,-6.6850224,7.086266,-13.355283,6.745868,-0.42798573,-0.13507546,3.4862742,-52.52758,21.20372,-51.350292,-10.801081,45.553333,11.634305,-12.583269,-51.385414,-25.70071,49.02064,6.224856,-50.321346,0.054552183,8.800374
290,-0.35712480545043945,0.16685602068901062,77.8177261352539,0.10066816927466223,-2.3407072889818052,-86.85690671983713,3.6739354,6.081132,-0.8795522,9.336274,-9.633355,-6.0140214,7.889966,-4.994861,-6.703182,7.0878873,-13.358412,6.7175174,-0.4088916,-0.1469435,3.4793203,-52.430645,21.091091,-51.257877,-10.75672,45.54562,11.666365,-12.599676,-51.415127,-25.677303,49.18284,6.3488092,-50.458954,0.20734538,8.408946
291,-0.36464980244636536,0.16872093081474304,77.81584930419922,0.0913086369226085,-2.349213696236141,-86.84917421727972,3.682591,6.0980334,-0.87899095,9.331677,-9.629903,-6.0371456,7.897026,-4.981652,-6.722215,7.087711,-13.361043,6.6916084,-0.38977703,-0.15754262,3.4729404,-52.3381,20.982521,-51.168934,-10.711335,45.497337,11.703939,-12.62165,-51.440052,-25.657917,49.32063,6.447852,-50.584225,0.3275175,8.113493
292,-0.3690323531627655,0.16750797629356384,77.81684112548828,0.08616782164395997,-2.356761230052571,-86.8509550902531,3.688893,6.108923,-0.8740624,9.33507,-9.6311455,-6.0485015,7.9021554,-4.972904,-6.726048,7.08809,-13.361008,6.679102,-0.36529002,-0.16400266,3.4612179,-52.247925,20.879154,-51.09478,-10.658408,45.4854,11.726363,-12.591904,-51.45032,-25.640797,49.398987,6.4958167,-50.64516,0.3729719,8.0007715
293,-0.3708236515522003,0.17057910561561584,77.81953430175781,0.0857772664891551,-2.3617925249576035,-86.86914229370034,3.695831,6.1106443,-0.86017925,9.340495,-9.634084,-6.041028,7.9029655,-4.9712963,-6.7039857,7.088202,-13.355064,6.6881166,-0.33038905,-0.16457286,3.4392734,-52.151905,20.790102,-51.0414,-10.600111,45.50203,11.726727,-12.474292,-51.43572,-25.625689,49.39053,6.465313,-50.6216,0.31812027,8.182922
294,-0.3695951998233795,0.1692122370004654,77.82182312011719,0.09115747316593756,-2.365852947399561,-86.89756756762606,3.703863,6.105978,-0.8404973,9.347013,-9.637866,-6.0211706,7.9027195,-4.97477,-6.66665,7.086559,-13.344867,6.7111974,-0.28793943,-0.16195317,3.409525,-52.057266,20.70338,-51.003822,-10.531037,45.516865,11.71642,-12.30629,-51.404423,-25.611372,49.319614,6.380839,-50.542957,0.18982258,8.583912
295,-0.36542657017707825,0.16787005960941315,77.82469940185547,0.09752412845415581,-2.371769099184799,-86.92508131356429,3.7114434,6.1005034,-0.8225071,9.3581915,-9.644932,-6.000135,7.9042625,-4.978676,-6.6302705,7.0860186,-13.336212,6.735515,-0.24621214,-0.15984435,3.383053,-51.968307,20.618547,-50.974594,-10.462823,45.571526,11.703446,-12.140382,-51.370346,-25.599112,49.224663,6.2826624,-50.435356,0.024421467,9.009179
296,-0.3598262667655945,0.16738872230052948,77.82062530517578,0.10053368059627533,-2.3819210894964247,-86.94099727477189,3.7203512,6.099418,-0.8131182,9.369144,-9.652491,-5.989143,7.912159,-4.9785895,-6.6111636,7.085569,-13.332567,6.748566,-0.21348841,-0.16096406,3.3707924,-51.882683,20.537333,-50.943764,-10.414447,45.710255,11.69494,-12.029505,-51.347866,-25.589563,49.145157,6.2114162,-50.32476,-0.14196807,9.2632475
297,-0.35927724838256836,0.17136427760124207,77.81807708740234,0.09654764840130357,-2.3996984326817734,-86.9394601934563,3.7355242,6.10477,-0.8164751,9.37429,-9.659191,-5.9934216,7.930819,-4.9728174,-6.6191096,7.084881,-13.336751,6.745048,-0.19666824,-0.16881391,3.380185,-51.797222,20.46958,-50.911354,-10.400157,45.97293,11.69273,-11.999504,-51.345875,-25.584145,49.14539,6.1987386,-50.232147,-0.23337556,9.098395
298,-0.3679186999797821,0.1775716096162796,77.81311798095703,0.09074547135650032,-2.422819625962146,-86.92742717343485,3.754086,6.113563,-0.8280832,9.378403,-9.667018,-6.0062532,7.9559765,-4.963639,-6.643528,7.0866876,-13.347494,6.7322884,-0.18744428,-0.17945474,3.4008489,-51.721672,20.38925,-50.88189,-10.383751,46.33031,11.691105,-12.0194845,-51.356857,-25.57905,49.18907,6.2234154,-50.13853,-0.29085428,8.682883
299,-0.3767879009246826,0.1845390945672989,77.81013488769531,0.08536224648789374,-2.4457047445265907,-86.9124573922988,3.7728426,6.1226525,-0.8412473,9.379379,-9.672305,-6.0207114,7.9819174,-4.9544487,-6.6702824,7.086626,-13.357602,6.7167716,-0.18450426,-0.18678974,3.427601,-51.635742,20.332705,-50.843533,-10.401985,46.710545,11.691024,-12.053994,-51.372086,-25.573875,49.164658,6.2268333,-50.01368,-0.45662284,8.4484215
300,-0.3790414333343506,0.18625286221504211,77.80973052978516,0.08046016639774177,-2.4625849648261617,-86.90240952871174,3.7856646,6.128936,-0.8496019,9.382015,-9.675237,-6.029867,7.9992805,-4.948811,-6.685364,7.087417,-13.362772,6.704876,-0.17434514,-0.18467632,3.44505,-51.55261,20.260057,-50.79432,-10.414403,47.052124,11.689934,-12.070112,-51.381107,-25.5616,48.959293,6.1697555,-49.82466,-0.8698818,8.825486
301,-0.377774715423584,0.1851026564836502,77.81183624267578,0.07991037720597553,-2.4695940691800127,-86.89854720314973,3.7887497,6.1310234,-0.8515036,9.385626,-9.673462,-6.0310802,8.004315,-4.947978,-6.6832585,7.0872326,-13.359732,6.697024,-0.15716682,-0.17148744,3.451695,-51.463844,20.19192,-50.736893,-10.441874,47.337025,11.694364,-12.044194,-51.381367,-25.542187,48.47457,6.01845,-49.503593,-1.6811718,10.114997
302,-0.3772191107273102,0.1869153529405594,77.81343841552734,0.08248416808634342,-2.4705256197607235,-86.89703221738611,3.7870617,6.130568,-0.8501052,9.385849,-9.665955,-6.028288,8.000798,-4.9505234,-6.671855,7.0880394,-13.35221,6.6903224,-0.1394543,-0.14737625,3.455242,-51.363716,20.138422,-50.666393,-10.497089,47.599686,11.701882,-12.000192,-51.38154,-25.518135,47.7985,5.8027744,-49.058613,-2.7660444,12.031448
303,-0.3818863332271576,0.18794751167297363,77.81261444091797,0.08445185807583573,-2.4714870654367584,-86.89789602760573,3.7861333,6.129624,-0.8467769,9.386583,-9.659003,-6.0245204,7.997668,-4.953493,-6.6577744,7.088301,-13.344233,6.68587,-0.11385338,-0.13047025,3.4567752,-51.2732,20.079826,-50.601944,-10.548313,47.845116,11.709362,-11.965735,-51.369507,-25.48947,47.0611,5.5587716,-48.586273,-3.8677685,14.131412
304,-0.3846296966075897,0.19557547569274902,77.82298278808594,0.08525301957698472,-2.478837837874173,-86.90123462526172,3.7940981,6.1299796,-0.8423885,9.385779,-9.655302,-6.022684,8.002596,-4.9545918,-6.646924,7.0879974,-13.33995,6.684922,-0.09892571,-0.10119607,3.4629176,-51.15663,20.040392,-50.495167,-10.63192,48.085735,11.698556,-11.9809,-51.36979,-25.465652,46.466064,5.330209,-48.19952,-4.721528,15.948925
305,-0.3816681504249573,0.1951231211423874,77.81842803955078,0.084496482986769,-2.4974458053410844,-86.9077545914743,3.8153822,6.1325083,-0.8372002,9.386859,-9.659202,-6.0248814,8.021223,-4.9527845,-6.642192,7.088101,-13.343103,6.689046,-0.07104086,-0.09299431,3.4784822,-51.060726,19.990543,-50.39308,-10.699635,48.305176,11.672172,-12.057526,-51.342182,-25.434511,45.88866,5.0687594,-47.930107,-5.3734274,17.69539
306,-0.38149458169937134,0.19712281227111816,77.81441497802734,0.0833702288988716,-2.522947544288445,-86.91707996641401,3.844901,6.1365337,-0.83084875,9.389433,-9.667793,-6.029157,8.048534,-4.9489536,-6.639998,7.0882435,-13.350723,6.6971135,-0.041343663,-0.08372539,3.4963722,-50.967335,19.9272,-50.271286,-10.761619,48.50984,11.62962,-12.179226,-51.313503,-25.393452,45.32165,4.7878733,-47.71561,-5.9188056,19.495113
307,-0.3815150558948517,0.20093871653079987,77.8124008178711,0.08156478959104756,-2.5473893758734873,-86.92818210028297,3.8742046,6.140308,-0.8232065,9.390667,-9.676004,-6.0323167,8.074444,-4.9451194,-6.636776,7.0880294,-13.357345,6.706441,-0.015207458,-0.07504344,3.5061276,-50.871536,19.857391,-50.143078,-10.815026,48.720406,11.585519,-12.31502,-51.291718,-25.351225,44.92696,4.577252,-47.62303,-6.248139,20.789503
308,-0.3828732669353485,0.2069559395313263,77.81117248535156,0.08083158576942695,-2.563027282891297,-86.93978506251928,3.8933194,6.142125,-0.81436455,9.390529,-9.680145,-6.031363,8.089159,-4.943274,-6.6292367,7.087626,-13.358107,6.714363,0.0054795095,-0.07411444,3.4994612,-50.766773,19.799028,-50.03044,-10.86811,48.956017,11.557572,-12.431953,-51.27344,-25.32472,44.855927,4.5145,-47.730488,-6.256265,21.020544
309,-0.38250550627708435,0.21219074726104736,77.81037139892578,0.08031218447690516,-2.5643397078988293,-86.95398164209612,3.891466,6.1416507,-0.8030463,9.399829,-9.68431,-6.024382,8.085113,-4.9434648,-6.6127763,7.087558,-13.349209,6.720512,0.023830758,-0.085450254,3.4583178,-50.6642,19.7155,-49.935284,-10.873807,49.207855,11.538857,-12.515451,-51.261883,-25.307985,45.280155,4.6872454,-48.160755,-5.738477,19.623133
310,-0.37837183475494385,0.21694989502429962,77.8122329711914,0.08155406334072847,-2.5568693107499554,-86.97048255505645,3.8787525,6.139703,-0.78938043,9.410218,-9.686061,-6.0133505,8.0694475,-4.9450603,-6.590279,7.0874214,-13.33426,6.726317,0.03888072,-0.101950556,3.3943686,-50.556644,19.621233,-49.84234,-10.859385,49.469475,11.523017,-12.585591,-51.255287,-25.30636,46.080215,5.0195227,-48.806885,-4.785878,17.040604
311,-0.37123849987983704,0.21524165570735931,77.81663513183594,0.08290538752650438,-2.5484387616217443,-86.98521726062435,3.8652482,6.1374674,-0.77713263,9.41864,-9.686316,-6.0011063,8.053148,-4.946971,-6.5702453,7.086637,-13.318834,6.7312675,0.05349504,-0.117455155,3.329165,-50.454033,19.523134,-49.765995,-10.84058,49.773838,11.526668,-12.663036,-51.251324,-25.309908,46.957497,5.396444,-49.435074,-3.7578018,14.22491
312,-0.36953458189964294,0.21531353890895844,77.81950378417969,0.08318890382315908,-2.546985468789505,-86.99342884006708,3.8562453,6.136714,-0.77077603,9.4315815,-9.690875,-5.9906297,8.046105,-4.947853,-6.56106,7.0870905,-13.31001,6.734721,0.06718135,-0.12588216,3.2822766,-50.360653,19.428932,-49.719242,-10.837161,50.156387,11.566519,-12.768325,-51.25315,-25.309538,47.616455,5.7109885,-49.86752,-3.050087,12.109822
313,-0.37076419591903687,0.2187689244747162,77.82137298583984,0.08189309799968268,-2.55592521897362,-86.99318861446817,3.8568933,6.137871,-0.7719795,9.446859,-9.700329,-5.980339,8.053124,-4.947824,-6.5683246,7.087429,-13.310093,6.7372813,0.07915925,-0.12880813,3.2641654,-50.27347,19.349945,-49.714275,-10.866609,50.645016,11.658334,-12.9076,-51.261806,-25.304443,47.975315,5.9441323,-50.101982,-2.813857,10.904556
314,-0.3787073493003845,0.21864965558052063,77.8175277709961,0.08103968276354168,-2.570627960715247,-86.98730461825701,3.8643885,6.139783,-0.77798826,9.459701,-9.710534,-5.9693136,8.0685425,-4.947569,-6.5863295,7.087298,-13.315314,6.739,0.089919366,-0.12412254,3.2577293,-50.20254,19.2488,-49.736607,-10.882775,51.219856,11.785509,-13.072639,-51.28379,-25.293587,48.2044,6.166318,-50.23987,-2.833061,10.113519
315,-0.3785106837749481,0.22342999279499054,77.8150634765625,0.07853301795325376,-2.5868095245207248,-86.97808748929788,3.8722975,6.142467,-0.78684795,9.472249,-9.719954,-5.9620605,8.086037,-4.946293,-6.607007,7.0873866,-13.321339,6.738587,0.10078797,-0.12427494,3.2614486,-50.13598,19.178404,-49.787712,-10.926828,51.825058,11.931811,-13.2523365,-51.29394,-25.286978,48.328423,6.3458924,-50.310436,-2.9859807,9.615328
316,-0.3764646351337433,0.2283412665128708,77.81238555908203,0.07551347782932945,-2.600363082820246,-86.96816156860928,3.877928,6.1453624,-0.7958429,9.478952,-9.723081,-5.9627843,8.099202,-4.9437575,-6.622224,7.08805,-13.323373,6.7349076,0.11965849,-0.1210901,3.2565014,-50.1078,19.070059,-49.85071,-10.922072,52.42185,12.068002,-13.4434395,-51.289413,-25.27711,48.4137,6.499704,-50.330093,-3.1332777,9.277948
317,-0.37551453709602356,0.2341092824935913,77.80987548828125,0.0698302834903426,-2.609223152334457,-86.95650213314033,3.8802345,6.150227,-0.80503905,9.4747,-9.715669,-5.9777255,8.106093,-4.937654,-6.630104,7.087559,-13.317822,6.7247157,0.14217988,-0.118275695,3.2462301,-50.1072,18.962702,-49.93212,-10.907166,53.03753,12.198377,-13.651934,-51.26088,-25.270435,48.423256,6.5918674,-50.27129,-3.294049,9.2053
318,-0.3797820806503296,0.24649646878242493,77.81363677978516,0.06341580982225538,-2.615959657723979,-86.94218636869344,3.8810408,6.156393,-0.8154392,9.462692,-9.700805,-6.0028367,8.109404,-4.9290986,-6.6346555,7.0877986,-13.308895,6.7097435,0.16637035,-0.113610916,3.2356906,-50.12853,18.856487,-50.031723,-10.888699,53.6831,12.331169,-13.879408,-51.216988,-25.267702,48.349182,6.6326194,-50.132263,-3.520884,9.419452
319,-0.3755060136318207,0.2545454204082489,77.81592559814453,0.05679688493497068,-2.6231677680424625,-86.92825666042239,3.881084,6.160998,-0.8265492,9.453057,-9.686869,-6.0273366,8.113032,-4.9219656,-6.6373973,7.0879006,-13.299448,6.695833,0.19505909,-0.110186815,3.2257981,-50.163525,18.751123,-50.138054,-10.859944,54.27726,12.4569,-14.106602,-51.162254,-25.26992,48.261543,6.661651,-49.974895,-3.741253,9.679302
320,-0.37557321786880493,0.2614732086658478,77.81817626953125,0.054509268155092216,-2.633618235391715,-86.91756134294027,3.8852015,6.1610575,-0.8373097,9.446818,-9.676878,-6.0404897,8.120764,-4.919732,-6.639475,7.0882835,-13.293387,6.6889,0.22825973,-0.10988725,3.2168143,-50.20329,18.64691,-50.23648,-10.8132,54.73819,12.566437,-14.31419,-51.10579,-25.27727,48.23662,6.7227197,-49.86091,-3.8837733,9.742582
321,-0.37629634141921997,0.27203693985939026,77.8211898803711,0.056982691946320864,-2.6486176910337496,-86.91278370828425,3.8904777,6.1540475,-0.8477221,9.45657,-9.678745,-6.036471,8.134093,-4.9252834,-6.638353,7.0884724,-13.291568,6.69219,0.2678807,-0.11212431,3.2070427,-50.244095,18.544933,-50.32195,-10.748393,55.036247,12.662085,-14.490806,-51.053303,-25.288319,48.319214,6.841822,-49.81686,-3.9031332,9.462522
322,-0.37212374806404114,0.27202004194259644,77.81847381591797,0.06284808889195326,-2.666587538996493,-86.91195108012595,3.9019682,6.1416726,-0.85726523,9.464951,-9.681811,-6.0219946,8.150917,-4.936716,-6.634128,7.088742,-13.292433,6.7021613,0.31052154,-0.114814915,3.1972582,-50.286224,18.450993,-50.398552,-10.675843,55.217022,12.747745,-14.648455,-51.002853,-25.299374,48.46467,6.9945316,-49.80609,-3.845783,8.994932
323,-0.3660357892513275,0.2783651053905487,77.81948852539062,0.07089560394401892,-2.6856489136359505,-86.9100744198789,3.9095476,6.1287885,-0.8681267,9.483419,-9.690455,-6.0050387,8.169051,-4.9483356,-6.6328306,7.0887876,-13.293979,6.713973,0.35007665,-0.11668741,3.1897852,-50.331257,18.362574,-50.467175,-10.593458,55.31314,12.817072,-14.802448,-50.952267,-25.308817,48.613407,7.15089,-49.79723,-3.7791998,8.550886
324,-0.3632861077785492,0.2869860827922821,77.81938934326172,0.07405737397596851,-2.703986833410687,-86.90250329987222,3.9181204,6.1198597,-0.88046366,9.49199,-9.692313,-5.9936304,8.186479,-4.956392,-6.64021,7.088852,-13.294895,6.7232876,0.3797098,-0.11784573,3.1869638,-50.376247,18.282093,-50.528645,-10.504211,55.357716,12.863376,-14.967966,-50.89907,-25.316706,48.7045,7.277059,-49.756805,-3.771608,8.341424
325,-0.36366939544677734,0.2960517108440399,77.8181381225586,0.07399640390438429,-2.721140769766839,-86.8875782125299,3.920872,6.1170125,-0.8941467,9.503031,-9.694089,-5.9906096,8.202509,-4.9583535,-6.6604915,7.0886297,-13.294454,6.728627,0.38704035,-0.116307884,3.1943138,-50.397564,18.247213,-50.568226,-10.451714,55.347775,12.880229,-15.159835,-50.844296,-25.320091,48.725754,7.3435016,-49.691696,-3.8159497,8.452308
326,-0.36765095591545105,0.30784502625465393,77.81546020507812,0.07148572420064982,-2.738280382961048,-86.86773748289049,3.9253278,6.1172767,-0.9085271,9.505396,-9.690328,-5.9914083,8.21899,-4.95768,-6.689822,7.087959,-13.294009,6.732721,0.3844669,-0.11014546,3.20562,-50.410748,18.219378,-50.593327,-10.401587,55.27415,12.873762,-15.367082,-50.789112,-25.322857,48.71136,7.3794622,-49.610645,-3.8810244,8.759229
327,-0.3715050518512726,0.31819552183151245,77.81362915039062,0.06869461078182905,-2.755086638673996,-86.84545781675918,3.9251478,6.1182537,-0.92550755,9.514019,-9.688917,-5.9931135,8.23483,-4.9557543,-6.7212296,7.0879445,-13.293634,6.7362304,0.38015985,-0.1086524,3.220027,-50.443962,18.193802,-50.62597,-10.320485,55.14001,12.85462,-15.56166,-50.728653,-25.325531,48.66092,7.4179316,-49.497437,-4.0077405,9.164621
328,-0.37118929624557495,0.3279377818107605,77.8131103515625,0.06684402411479115,-2.7718890186045853,-86.82168717379813,3.9261847,6.1162443,-0.94722146,9.518268,-9.683639,-5.992521,8.250326,-4.9557357,-6.749197,7.0879426,-13.292805,6.7405043,0.39186192,-0.1123752,3.237209,-50.50631,18.157133,-50.689087,-10.205492,54.959194,12.837429,-15.722492,-50.661926,-25.329592,48.57288,7.504246,-49.337765,-4.2362285,9.573623
329,-0.37240877747535706,0.3409130871295929,77.81311798095703,0.06864030732187822,-2.788279726768099,-86.79407012009236,3.921021,6.1091805,-0.9793473,9.530659,-9.679752,-5.986641,8.266428,-4.9583173,-6.7732406,7.0866337,-13.291001,6.747107,0.40810317,-0.10874955,3.2596807,-50.57747,18.125898,-50.77034,-10.074381,54.74211,12.816071,-15.831304,-50.611855,-25.330683,48.444717,7.661026,-49.08967,-4.6425633,10.035788
330,-0.3750377893447876,0.34669798612594604,77.813232421875,0.07154301273187126,-2.8043112603309215,-86.76278305040584,3.9136481,6.098937,-1.0187274,9.543436,-9.673788,-5.977789,8.281725,-4.9628267,-6.7960176,7.086864,-13.289802,6.7551727,0.4351614,-0.11136787,3.2860327,-50.672123,18.087477,-50.88301,-9.910373,54.479233,12.791282,-15.9017315,-50.5587,-25.32794,48.255337,7.858506,-48.776825,-5.187346,10.583263
331,-0.3771119713783264,0.3593865633010864,77.81208038330078,0.07303389997756156,-2.8204980970468143,-86.73353487932951,3.9087398,6.0897355,-1.055616,9.552434,-9.666369,-5.971144,8.297152,-4.9664555,-6.816363,7.085883,-13.287743,6.761389,0.4547282,-0.09930457,3.3130987,-50.767387,18.069246,-50.97122,-9.75117,54.156925,12.759738,-15.973156,-50.52318,-25.3227,48.116245,8.094999,-48.446625,-5.705862,11.069041
332,-0.378167986869812,0.37330353260040283,77.81513977050781,0.07183459925583471,-2.837308729120615,-86.71189524538309,3.908286,6.085927,-1.0805824,9.558806,-9.660836,-5.972064,8.310897,-4.966939,-6.8332267,7.086671,-13.286572,6.762296,0.48332438,-0.09402798,3.3340795,-50.894585,18.055126,-51.05689,-9.569806,53.755863,12.73821,-16.07234,-50.47485,-25.317177,48.05105,8.348828,-48.172638,-6.0573826,11.357206
